username;date;retweets;text;hashtags;id;;;;;
Bill_Ross11;5/25/2016 15:50;2;Scouting wheat for #disease and fusarium head blight #fungicide timing, made a friend! #ontag pic.twitter.com/XA5TgH8ZRw;#disease #fungicide #ontag;7.35468E+17;;;;;
JacksonCoExt;5/24/2016 16:53;3;Travis Faske examines Fusarium Wilt in a local watermelon patch. Note the brown streaking of xylem @travisfaske pic.twitter.com/xzDTF9DDc6;;7.35122E+17;;;;;
MoeChauvin;5/31/2016 22:04;4;Wheat is pollinating time for T3 fungicide #fusarium #Prosaro vs #Caramba pic.twitter.com/2JT4VOL5zw;#fusarium #Prosaro #Caramba;7.37736E+17;;;;;
StemDevelopment;3/8/2016 12:17;0;#CellFate The lager yeast Saccharomyces pastorianus removes and transforms Fusarium … http:// dlvr.it/Kk3hrF pic.twitter.com/Uaia2zpdW8;#CellFate;7.07163E+17;;;;;
TroyMartens3;6/27/2016 19:16;0;@RonKrahn I've got wheat to spray for fusarium first then I'll spray any remaining canola.;;7.47479E+17;;;;;
FFieramosca;5/6/2016 9:35;0;http:// sco.lt/6cbMKv Crop estimates set to decrease in South America due to #fusarium spread. #headblight #mycotoxins @Tecnalab;#fusarium #headblight #mycotoxins;7.28488E+17;;;;;
repositorium;3/9/2016 18:34;0;Polyphasic approach including MALDI-TOF MS/MS analysis for identification and characterisation of Fusarium ver... http:// bit.ly/21ZUvnr;;7.07621E+17;;;;;
CropWeb;6/23/2016 21:01;0;MB Agriculture Fusarium Risk Map update June 23 shows high to extreme pressure in south https://www. gov.mb.ca/agriculture/cr ops/seasonal-reports/fusarium-head-blight-report.html … pic.twitter.com/bvLLpSHW5r;;7.46056E+17;;;;;
on_agfax;4/20/2016 14:16;1;Kentucky Wheat: Fungicide Considerations for Fusarium Head Blight #agfax http:// buff.ly/1Sv1Dnk pic.twitter.com/hRdFespbwy;#agfax;7.22761E+17;;;;;
EurekaMag;4/30/2016 21:28;0;#EurekaMag Inheritance of Fusarium head blight resistance in the soft red winter wheat Ernie http:// dlvr.it/LBkZ30;#EurekaMag;7.26493E+17;;;;;
Phytpath_Papers;4/20/2016 14:46;0;Conjunctively screening of biocontrol agents (BCAs) against fusarium root rot and fusarium head blight caused by… http:// dlvr.it/L62bnw;;7.22768E+17;;;;;
garden_answers;4/3/2016 10:01;0;New blog post from http:// GardenAnswers.com about Fusarium Wilt - http://www. gardenanswers.com/plant-diseases /fusarium-wilt-5/ … pic.twitter.com/4F1Ovs5DU9;;7.16536E+17;;;;;
ewuwybahiz;5/20/2016 21:10;0;Tubo-ovarian abscess usage fusarium 5mg Amitriptyline Of For Generic To There Drugs… http:// goo.gl/fb/NCvZJw;;7.33737E+17;;;;;
POGOTurfPro;4/9/2016 19:52;0;A week before Christmas we saw Dollar Spot. Now in April Fusarium for sure on the East coast! At least Ava likes it! pic.twitter.com/LkBSclfFwk;;7.18859E+17;;;;;
ClearDetections;4/14/2016 8:52;1;Our new flyers, in Spanish! #panamadisease #fusarium pic.twitter.com/ggJwFQhcHv;#panamadisease #fusarium;7.20505E+17;;;;;
JoannaMWallace;4/22/2016 22:39;0;@DrewTyler_ we plant some into corn silage ground every year. Gets people talking about fusarium risk...;;7.23612E+17;;;;;
kernalbrewing;6/27/2016 21:00;0;Fusarium Head Blight in Malting Barley #brewingmadeeasy http:// feedproxy.google.com/~r/brewersasso ciation/ODag/~3/0rPdVoWseME/ …;#brewingmadeeasy;7.47505E+17;;;;;
Bayer4CropsCA;3/16/2016 20:47;1;#DYK ? #Fusarium on the seed is reported to be lower coming out of 2015, but remember there’s still soil-borne fusarium !;#DYK #Fusarium;7.10191E+17;;;;;
QAAFI;5/24/2016 2:08;2;Panama spread - same clone of Fusarium fungus is infecting #Cavendish #bananas globally, according to a new report. http:// goo.gl/sLwbwT;#Cavendish #bananas;7.34899E+17;;;;;
wheat_papers;4/30/2016 13:11;0;Effect of environmental factors on Fusarium population and associated trichothecenes in… http:// dlvr.it/LBZzXB pic.twitter.com/AM4n3hsaAO;;7.26368E+17;;;;;
ProFarmingNews;4/14/2016 15:37;0;Fusarium Watch 2016 http:// twib.in/l/kkMxG79aAMz | https:// twibble.io;;7.20607E+17;;;;;
researchbib;5/23/2016 13:12;0;COST BENEFIT RATIO OF INFECTED TOMATO YIELD BY FUSARIUM WILT DISEASE http:// dlvr.it/LNLpL6 ReseachBib;;7.34703E+17;;;;;
CntryGuide;4/26/2016 21:21;1;Fusarium . The perennial threat to #wheat you need to spray for. #crops #cdnag http://www. country-guide.ca/?p=48918;#wheat #crops #cdnag;7.25042E+17;;;;;
InraMycsa;4/29/2016 9:19;0;Phenolic acids affect growth & production of T-2 and HT-2 #Toxins by #Fusarium langsethiae and F. sporotrichioides. http:// urlz.fr/3tE2;#Toxins #Fusarium;7.25948E+17;;;;;
JeanMichelAne;6/20/2016 23:02;1;Biocontrol agent Fusarium oxysporum f.sp. strigae has no adverse effect on indigenous... http:// sco.lt/7H8BeL pic.twitter.com/E7iX3OoEre;;7.44999E+17;;;;;
FrontMicrobiol;4/22/2016 20:16;0;Inoculum Potential of Fusarium spp. Relates to Tillage and Straw Management in Norwegian Fields of Spring Oats... http:// bit.ly/1VMFRvC;;7.23576E+17;;;;;
Bosleypatch;4/19/2016 15:52;0;@OliverDowding good afternoon! Hope you're enjoying the sun .Seen this before? In bbeans .. Is it fusarium ? Hope not pic.twitter.com/uCjDrzfxkd;;7.22423E+17;;;;;
BSPPjournals;4/22/2016 18:11;2;Pathogenicity of Fusarium graminearum and F. meridionale on soybean pod blight and trichothecene accumulation: http:// onlinelibrary.wiley.com/doi/10.1111/pp a.12532/abstract …;;7.23545E+17;;;;;
skim_lab;3/19/2016 11:31;0;Compartmentalized gene regulatory network of the pathogenic fungus Fusarium graminearum. http:// dlvr.it/KqXXbF;;7.11138E+17;;;;;
grabber154;6/10/2016 21:29;0;Thirty-two isolates of Fusarium spp. cultures.;;7.41352E+17;;;;;
OatNewsletter;3/8/2016 1:51;0;Had Fusarium sporotrichioides and F. equiseti growing on some very late flowering #oats in my hill plots last year. https:// twitter.com/BrettSumm/stat us/706999029880766464 …;#oats;7.07006E+17;;;;;
InraMycsa;3/4/2016 10:57;0;Algerian #Fusarium culmorum and susceptibility of algerian #wheat varieties to FHB. An article in EJPP http:// urlz.fr/3brl;#Fusarium #wheat;7.05694E+17;;;;;
CropWeb;6/27/2016 15:36;1;The latest Sask Wheat Fusarium risk map for winter wheat June 27th can be found at http://www. saskwheatcommission.com/producer-info/ fusarium-risk-assessment-map/ … pic.twitter.com/GCHrgOTaIO;;7.47423E+17;;;;;
AgriCatherine;6/10/2016 15:49;1;I've spoken to several farmers getting T3 on today. Good choice given the forecast #fusarium conditions #PTZ #wheat pic.twitter.com/gEgWqJED0L;#fusarium #PTZ #wheat;7.41266E+17;;;;;
CntryGuide;4/27/2016 16:05;3;Fusarium . The perennial threat to #wheat you need to spray for. http:// ow.ly/4n9Dp5 #crops #cdnag;#wheat #crops #cdnag;7.25325E+17;;;;;
FarmingFutures;6/22/2016 17:40;0;Scientists getting closer to developing Fusarium -resistant strawberries http://www. farmingfutures.org.uk/blog/scientist s-getting-closer-developing-fusarium-resistant-strawberries …;;7.45643E+17;;;;;
Lisa_Coetzee;6/3/2016 7:13;0;last day of the Fusarium workshop- training many researchers to ID Fusarium pathogens #cropprotection @landbou https:// twitter.com/professorfungu s/status/738467267097296896 …;#cropprotection;7.386E+17;;;;;
JeanMichelAne;3/29/2016 16:29;0;Bacillus-Mediated-Induced Systemic Resistance (ISR) Against Fusarium Corm Rot http:// sco.lt/8VXMuH;;7.14822E+17;;;;;
mpacoetzee;6/1/2016 10:23;1;Fusarium Workshop participants visiting the Biological Control Centre @Fabiteam1 and with @CTHB_Tree pic.twitter.com/JxDLNGuVZw;;7.37923E+17;;;;;
LTranslat3d;6/1/2016 12:15;0;Retweeted FABI ( @Fabiteam1 ): @bernardslippers explaining biocontrol of Sirex woodwasp to Fusarium workshop... http:// fb.me/7fAJbssCF;;7.37951E+17;;;;;
kollarjustin;4/21/2016 16:22;0;"This week's International Banana Congress has been moved in hopes of containing the disease  Fusarium Wilt"" #J2150BB pic.twitter.com/AHK5wiGKfy""";#J2150BB;7.23155E+17;;;;;
edelponte;3/1/2016 19:13;0;The old school! Lab class on morphology of Fusarium species taught by Prof Pfenning #fusarium pic.twitter.com/jIRLBokK0B;#fusarium;7.04731E+17;;;;;
GlobalPlantGPC;3/19/2016 15:51;1;Interested in management of #Fusarium head blight? Free 'Germination' webinar (aimed at #Canada ), 1pm ET, 19 April http:// issuesink.com/germinationweb inar/ …;#Fusarium #Canada;7.11203E+17;;;;;
UPagrisoc;3/26/2016 12:38;0;"A total of 15,500 hectares of banana plantations have been affected by the deadly Fusarium wilt disease in... http:// fb.me/7E7RGp81b""";;7.13692E+17;;;;;
BrianDeverell;6/2/2016 0:51;1;Fungicide applications in wheat have been happening recently. More on Fusarium Head Blight: https://www. extension.purdue.edu/extmedia/BP/BP -33-W.pdf … pic.twitter.com/SvdfgKRHrB;;7.38141E+17;;;;;
CropWeb;6/29/2016 18:43;4;Sask Wheat Fusarium Risk map for spring wheat http://www. saskwheatcommission.com/producer-info/ fusarium-risk-assessment-map/ … pic.twitter.com/Zg2QfpdA4a;;7.48195E+17;;;;;
garrettvwyst;5/30/2016 22:57;0;For anyone like myself who have been googling up a storm about how to best protect wheat from fusarium /vom #ontag https://www. youtube.com/watch?v=qUno-J FUdcw …;#ontag;7.37387E+17;;;;;
SyngentaUS;6/11/2016 16:20;2;North Dakota winter #wheat fields may be at risk for Fusarium head blight http:// bit.ly/1rd2PPy @NDSUPlantSci;#wheat;7.41636E+17;;;;;
kwren88;3/10/2016 13:20;4;Fusarium solani is responsible for mass mortalities in nests of loggerhead sea turtle http://www. ncbi.nlm.nih.gov/m/pubmed/20875 054/ …;;7.07904E+17;;;;;
CGSpaceResearch;3/9/2016 8:21;0;Occurrence of arbuscular mycorrhizal fungi and Fusarium in TC banana rhizosphere inoculated w #CIAT #CGIAR http:// hdl.handle.net/10568/68725;#CIAT #CGIAR;7.07466E+17;;;;;
MyGardenTeam;6/22/2016 18:54;0;Dead Patches On Lawn - Fusarium Patch Disease. http://www. gardenadvice.co.uk/advisor/garden ing-tips/dead-patches-on-lawn-fusarium-patch-disease/ …;;7.45661E+17;;;;;
SciencesInfo1A;6/18/2016 17:23;0;Utilization of a Conidia-Deficient Mutant to Study Sexual Development in <i> Fusarium graminearum</i> http:// dld.bz/e94kp #Science;#Science;7.44189E+17;;;;;
AgNewsDailey;4/28/2016 20:25;1;Wheat bloom sets time for fungicide control of scab.. Fusarium head blight causes “tombstone” kernels. http:// is.gd/HbfivY-;;7.25753E+17;;;;;
MyGardenTeam;6/9/2016 15:46;0;Dead Patches on lawn - Fusarium Patch Disease http://www. gardenadvice.co.uk/advisor/garden ing-tips/dead-patches-on-lawn-fusarium-patch-disease/ …;;7.40903E+17;;;;;
FrontMicrobiol;4/22/2016 20:16;1;Antioxidant Secondary Metabolites in Cereals: Potential Involvement in Resistance to Fusarium and Mycotoxin Ac... http:// bit.ly/248sSWY;;7.23576E+17;;;;;
JamesKHane;3/7/2016 4:05;1;Using established Fusarium genome resources to predict dispensable pathogenicity genes in fragmented assemblies http:// bit.ly/1St0MSu;;7.06677E+17;;;;;
MBCooperator;6/7/2016 17:04;1;Crop Chatter: 2016 Fusarium Head Blight Risk Maps online at #Manitoba #Agriculture . http:// ow.ly/Sl003010yDM #crops #cereals;#Manitoba #Agriculture #crops #cereals;7.40198E+17;;;;;
Prof_Braj_Singh;4/17/2016 1:58;1;Microbes reduces fusarium head blight disease severity and mycotoxin contamination in wheat. http://www. scoop.it/t/plant-microb e-symbioses/p/4062673734/2016/04/16/piriformospora-indica-reduces-fusarium-head-blight-disease-severity-and-mycotoxin-don-contamination-in-wheat-under-uk-weather-conditions?utm_medium=social&utm_source=twitter …;;7.21488E+17;;;;;
wheat_papers;3/17/2016 18:28;0;Mycotoxins biosynthesized by plant-derived Fusarium isolates. http:// dlvr.it/Kpklfz pic.twitter.com/lbuO7x2mhK;;7.10518E+17;;;;;
leptograph;5/31/2016 9:17;9;Prof Pedro Crous discusses the power of the newly established Int. Centre for Fusarium Research. @Fabiteam1 pic.twitter.com/O0BQvMveID;;7.37544E+17;;;;;
AFSC_AB;4/21/2016 18:10;0;Fusarium impacts your farm's bottom line. Test, treat, plant and spray! https:// twitter.com/BarleyResearch /status/723106635900575745 …;;7.23182E+17;;;;;
farmboy1060;6/20/2016 9:34;0;Good week away in Scotland. 52mm of rain in gauge at home. Wet and warm! Hence mushrooms growing muck heap! #fusarium pic.twitter.com/70wITISfgK;#fusarium;7.44796E+17;;;;;
MNDaniels24;5/25/2016 19:25;0;My #moldy bird seed had a fluffy pink #Fusarium that's making several different kinds of #spores @fulchology pic.twitter.com/GySwmXAglf;#moldy #Fusarium #spores;7.35522E+17;;;;;
MicrobiomePaper;4/8/2016 12:29;0;Variations in grain lipophilic phytochemicals, proteins and resistance to Fusarium spp. growth during grain st... http:// 1.usa.gov/1oIfEjB;;7.18385E+17;;;;;
AHDB_Cereals;6/24/2016 15:53;4;50% GB WW area reached or passed mid-flowering – 90% at mod–high risk of fusarium infection http:// cereals.ahdb.org.uk/monitoring/fus arium/fusarium-infection-risk-archive.aspx … pic.twitter.com/VdkTJWGml6;;7.4634E+17;;;;;
AHDB_Cereals;5/23/2016 13:20;14;Guidelines to minimise the risk of fusarium mycotoxins in cereals refreshed and online http:// cereals.ahdb.org.uk/media/179727/g 69-guidelines-to-minimise-the-risk-of-fusarium-mycotoxins-in-cereals.pdf … pic.twitter.com/Ob1UuGvhSv;;7.34705E+17;;;;;
KoreyPeters;6/17/2016 16:17;0;@penner_danny just finished spraying prosaro on ww yesterday. Not sure it can hold off fusarium with wet feet like this!;;7.4381E+17;;;;;
PIAalerts;3/14/2016 8:36;0;PIA-11/Davao City: A total of 15,500 has of banana plantations have been affected by the fusarium wilt disease in... http:// fb.me/WC5b1HEF;;7.09282E+17;;;;;
seibutsu_seigyo;4/14/2016 5:58;0;"輪読  Fusarium oxysporum mediates systems metabolic reprogramming of chickpea roots a..."" (via #bookendsontap ) http:// dx.doi.org/10.1111/pbi.12 522 …""";#bookendsontap;7.20461E+17;;;;;
MartinChilvers1;4/8/2016 19:54;2;Alex and Jess-Fungicide sens. of Fusarium @Bayer4CropsUS & path. of Rhizoctonia: corn soy & dry beans @MSU_PSM https:// twitter.com/ZacharyNoel4/s tatus/718494150707036160 …;;7.18497E+17;;;;;
FarmLead;3/20/2016 3:02;1;"Wknd Reads: 3 #Corn Seedling Diseases To Watch For http://www. agweb.com/article/3-corn -seedling-diseases-to-watch-naa-sonja-begemann/ … Pythium, fusarium ,Rhizotonia. Small details will add up this yr""""";#Corn;7.11372E+17;;;;;
FrontMicrobiol;3/1/2016 12:20;0;Trichothecene Genotypes of the Fusarium graminearum Species Complex Isolated from Brazilian Wheat Grains by Co... http:// bit.ly/1Tk7hsf;;7.04627E+17;;;;;
